,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound,cleaned_text,predicted_sentiment,sentiment_score,predicted_rating,true_sentiment
3352,Multi-Media Man,5,"After buying a generic card and having a terrible experience, I purchased the SanDisk Ultra.  My only regret was not buying this product first.  SanDisk is a brand worth buying.",26-06-2014,165,0,0,0,0,0.0,0.0,"buying generic card terrible experience , purchased sandisk ultra . regret buying product first . sandisk brand worth buying .",NEGATIVE,0.7584227323532104,1,POSITIVE
732,Brian Higgs,4,I added this to my Samsung S3 32gb phone and it works great. I can store most of my music for when i travel. I will nevery have to listen to the same thing on a signal trip.,18-01-2013,689,0,0,0,0,0.0,0.0,added samsung s3 32gb phone works great . store music travel . nevery listen thing signal trip .,POSITIVE,0.7042557597160339,5,POSITIVE
318,"Amazon Customer ""Kung-Fu master""",4,Great card for a great price read and write speeds are on par with what is posted on the specifications detail report.,04-12-2014,4,0,1,1,-1,0.0,0.0,great card great price read write speeds par posted specifications detail report .,POSITIVE,0.7460994720458984,5,POSITIVE
4490,The Bonedaddy,5,Just what I needed for my new TAB 4. I have absolutely ZERO issues with it in my Samsung TAB.,19-06-2014,172,0,0,0,0,0.0,0.0,needed new tab 4. absolutely zero issues samsung tab .,NEGATIVE,0.7224907875061035,1,POSITIVE
1207,David Debaeremaeker,4,"This memory card is exactly as advertised.  Being Class 10 it is nice and fast.  This card has been in heavy use in my GPSr since I bought it, and I've had no issues with it.",30-11-2013,373,0,0,0,0,0.0,0.0,"memory card exactly advertised . class 10 nice fast . card heavy use gpsr since bought , ive issues .",POSITIVE,0.6963023543357849,5,POSITIVE
1434,DrBill,5,Works great in the GO PRO. too big for my PC to recognize it in the adapter  though with Windows XP. Have not tried 8 yet.,25-12-2013,348,0,0,0,0,0.0,0.0,works great go pro . big pc recognize adapter though windows xp . tried 8 yet .,POSITIVE,0.6056467890739441,4,POSITIVE
401,Andrew Ramsammy,4,Works great with my Samsung Galaxy Tab3. Transfer speeds are excellent with this card.I would recommend this card to everyone.,18-01-2014,324,0,0,0,0,0.0,0.0,works great samsung galaxy tab3 . transfer speeds excellent card.i would recommend card everyone .,POSITIVE,0.859407365322113,5,POSITIVE
906,"Charles W. Salmon ""fishbaitcws""",4,Love this 32gb micro sd card. I put it in my Samsung Galaxy Note phone. I just returned from a 3 day trip where I used it as my camera/video recorder. I kept it on HD quality the whole time. No problems at all. The only reason I did not give it a 5 star rating was because it actually only had 29gb of space instead of 32. If that is the norm then please excuse my ignorance!,11-08-2012,849,0,0,0,0,0.0,0.0,love 32gb micro sd card . put samsung galaxy note phone . returned 3 day trip used cameravideo recorder . kept hd quality whole time . problems . reason give 5 star rating actually 29gb space instead 32. norm please excuse ignorance !,NEGATIVE,0.6813837289810181,1,POSITIVE
1490,"ecc ""book pirate""",4,"It is exactly what it is advertised to be. Shipped fast, and I love the converter that comes with it so I can plug it into my computer.",01-11-2014,37,0,0,0,0,0.0,0.0,"exactly advertised . shipped fast , love converter comes plug computer .",POSITIVE,0.8788092732429504,5,POSITIVE
1226,David Johnson,5,My Headline says it ALL!  How can U go wrong?  & the price was better that what I was looking for.  If U have read any of my past reviews I hope that they have helped of u're on the fence about a pending purchase or have nothing to base a decision on.,26-10-2013,408,0,0,0,0,0.0,0.0,headline says ! u go wrong ? price better looking . u read past reviews hope helped ure fence pending purchase nothing base decision .,NEGATIVE,0.6374478340148926,1,POSITIVE
4088,SCotter,5,"I read some reviews about the product being iffy, and mislabeled, but the one I got was just as advertised. My Samsung Note II recognized about 59.8 gigs, and the read/write speed is incredible. With the help of this, isyncr and rocket player, I have now permanently replaced my ipod classic. Couldn't be happier.",01-05-2013,586,1,1,2,0,0.5,0.094531206,"read reviews product iffy , mislabeled , one got advertised . samsung note ii recognized 59.8 gigs , readwrite speed incredible . help , isyncr rocket player , permanently replaced ipod classic . couldnt happier .",NEGATIVE,0.6805810332298279,1,POSITIVE
1735,"Gary A. Creighton ""Gary A. Creighton""",5,"Huge Video Card. Use it to back-up my netbook computer without a CD/DVD unit. Watch out for fakes. Make sure this is an authentic SanDisk card, There are fakes out there. There's a program that lets you verify yours is an auththentic card. The fake ones are really tiny drives made to look like a 64GB card. This one is authentic.",12-08-2013,483,0,0,0,0,0.0,0.0,"huge video card . use backup netbook computer without cddvd unit . watch fakes . make sure authentic sandisk card , fakes . theres program lets verify auththentic card . fake ones really tiny drives made look like 64gb card . one authentic .",NEGATIVE,0.8605311512947083,1,POSITIVE
76,A.Fenderson,5,"**Update 6.24.14**My 128 GB card stopped allowing writes via any of my card-readers on a Windows PC--either when it was inside any of several full-size SD card adapters (with the write-protect tab in either position) or plugged directly into the microSD slot of the reader.  MicroSD cards have no write-protect tab, so I was quite surprised and worried by this.  After failing to find any workable solution by searching online, I finally put it in my Chromebook and created a new folder on it there, then stuck it back in my Windows PC and it no longer gave me a write-protect error.  If anyone has a similar problem, I'd recommend doing something similar by putting it in any other PC, laptop, camera, etc you have available and try writing to it there.----------------------------------------------This portion of my review is necessarily being written as an update to my original review of the 64 GB version of this card, since Amazon disallows multiple reviews for what they consider the same item.  This portion concerns the 128 GB version of this card:I don't need a fast card, so the speeds on this card were not that important, besides which my test PC is not exactly high-end. Therefore I didn't count off for the speed results I got below, using a USB 2.0 card adapter, but I thought they might be relevant to some readers. While the card did reach the Class-10 and/or UHS-I requirements, it came in at under 2/3 of the claimed ""read speeds up to 30 MB/s for fast file transfer.""  Then again, running on a second PC using a different USB 2.0 card reader, none of the speeds even hit 5 MB/s, so this seems to be highly system-dependent.I only just got the card this week, and so far it works on *select* SDXC-compatible devices and exFAT-compatible operating systems:  some SDXC-compatible devices, such as the Panasonic HDC-TM40, do not allow cards larger than 64 GB (for whatever reason); this was stated in the manual, and I've confirmed this card is recognized as broken/corrupt/unusable in that device, whereas 64 GB exFAT cards work fine.  The 128 GB works fine (with original exFAT formatting) in my Toshiba Excite 7.7 Android tablet, and (predictably) not at all in my non-SDXC-compatible Galaxy Note 2 (though it possibly would if reformatted to FAT32, since a 64 GB card in FAT32 works fine there).I'll update my review to reflect any problems, issues, etc that I notice in the coming days & weeks.-----------------------------------------------------------------------CrystalDiskMark 3.0.3 (C) 2007-2013 hiyohiyoCrystal Dew World : [url removed as per Amazon rules]-----------------------------------------------------------------------* MB/s = 1,000,000 byte/s [SATA/300 = 300,000,000 byte/s]Sequential Read : 18.694 MB/sSequential Write : 11.921 MB/sRandom Read 512KB : 18.502 MB/sRandom Write 512KB : 0.680 MB/sRandom Read 4KB (QD=1) : 3.339 MB/s [ 815.1 IOPS]Random Write 4KB (QD=1) : 1.581 MB/s [ 386.1 IOPS]Random Read 4KB (QD=32) : 3.151 MB/s [ 769.4 IOPS]Random Write 4KB (QD=32) : 1.564 MB/s [ 381.8 IOPS]Test : 1000 MB [G: 0.0% (0.0/119.1 GB)] (x5)Date : 2014/04/24 16:53:49OS : Windows XP Professional SP3 [5.1 Build 2600] (x86)-------------------------------------------------------------------------------------------------------------------------------The following is my original review of the 64 GB version of this card, published April 24, 2013:This is a high-quality card.  I've used it in a variety of devices, through multiple readers on different pcs, in an HD camcorder using a micro to full-sized SD adapter, and I've never once had a problem with it.  It even works at full capacity in *some* microSDHC-only devices once its reformatted to FAT32 (such as my SanDisk Clip+ FLAC player and supposedly even PSPs via a proper adapter, though I haven't yet tested my PSP).  I keep anticipating someone coming out with a card with equal or better capacity and speeds at a comparable price, but I haven't seen one yet.  If these were cheaper, I'd have several by now.Make sure your device can handle micro or full-sized SDXC cards, or is one of those rare gems that state they support only as high as SDHC but have been tested to work with SDXC cards such as this one once they've been manually reformatted to FAT32.",24-04-2013,593,3,0,3,3,1.0,0.438502968,"update 6.24.14my 128 gb card stopped allowing writes via cardreaders windows pceither inside several fullsize sd card adapters writeprotect tab either position plugged directly microsd slot reader . microsd cards writeprotect tab , quite surprised worried . failing find workable solution searching online , finally put chromebook created new folder , stuck back windows pc longer gave writeprotect error . anyone similar problem , id recommend something similar putting pc , laptop , camera , etc available try writing there.this portion review necessarily written update original review 64 gb version card , since amazon disallows multiple reviews consider item . portion concerns 128 gb version cardi dont need fast card , speeds card important , besides test pc exactly highend . therefore didnt count speed results got , using usb 2.0 card adapter , thought might relevant readers . card reach class10 andor uhsi requirements , came 23 claimed read speeds 30 mbs fast file transfer . , running second pc using different usb 2.0 card reader , none speeds even hit 5 mbs , seems highly systemdependent.i got card week , far works select sdxccompatible devices exfatcompatible operating systems sdxccompatible devices , panasonic hdctm40 , allow cards larger 64 gb whatever reason stated manual , ive confirmed card recognized brokencorruptunusable device , whereas 64 gb exfat cards work fine . 128 gb works fine original exfat formatting toshiba excite 7.7 android tablet , predictably nonsdxccompatible galaxy note 2 though possibly would reformatted fat32 , since 64 gb card fat32 works fine there.ill update review reflect problems , issues , etc notice coming days weeks.crystaldiskmark 3.0.3 c 20072013 hiyohiyocrystal dew world url removed per amazon rules mbs 1,000,000 bytes sata300 300,000,000 bytessequential read 18.694 mbssequential write 11.921 mbsrandom read 512kb 18.502 mbsrandom write 512kb 0.680 mbsrandom read 4kb qd1 3.339 mbs 815.1 iopsrandom write 4kb qd1 1.581 mbs 386.1 iopsrandom read 4kb qd32 3.151 mbs 769.4 iopsrandom write 4kb qd32 1.564 mbs 381.8 iopstest 1000 mb g 0.0 0.0119.1 gb x5date 20140424 165349os windows xp professional sp3 5.1 build 2600 x86the following original review 64 gb version card , published april 24 , 2013this highquality card . ive used variety devices , multiple readers different pcs , hd camcorder using micro fullsized sd adapter , ive never problem . even works full capacity microsdhconly devices reformatted fat32 sandisk clip flac player supposedly even psps via proper adapter , though havent yet tested psp . keep anticipating someone coming card equal better capacity speeds comparable price , havent seen one yet . cheaper , id several now.make sure device handle micro fullsized sdxc cards , one rare gems state support high sdhc tested work sdxc cards one theyve manually reformatted fat32 .",NEGATIVE,0.6106451153755188,1,POSITIVE
